"input","output","label"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The Community Reinvestment Act requires savings and loan associations to lend money in amounts related to areas where deposits are received """""" >>> Output: """"""","( S ( NP-SBJ ( NP-HLN ( NN The ) ( NN Community ) ( NN Reinvestment ) ( NN Act ) ) ) ( VP ( VBZ requires ) ( NP-DO ( NP-HLN ( NN savings ) ( CC and ) ( NN loan ) ( NN associations ) ) ) ( S-ADV-TMP ( TO to ) ( VP ( VB lend ) ( NP-DO ( NP-HLN ( NN money ) ) ) ( NP-PRD ( NP-HLN ( NN amounts ) ) ( S-ADV-TMP ( RB related ) ( PP-LOC ( IN to ) ( NP-HLN ( NP-SBJ ( NP-HLN ( NN areas ) ) ) ( S-ADV-TMP ( RB where ) ( NP-HLN ( NP-SBJ ( NP-HLN ( NN deposits ) ) ) ( S-ADV-TMP ( RB are ) ( VBN received ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )","( S ( NP-SBJ ( DT The ) ( NNP Community ) ( NNP Reinvestment ) ( NNP Act ) ) ( VP ( VBZ requires ) ( S ( NP-SBJ ( NNS savings ) ( CC and ) ( NN loan ) ( NNS associations ) ) ( VP ( TO to ) ( VP ( VB lend ) ( NP ( NN money ) ) ( PP ( IN in ) ( NP ( NP ( NNS amounts ) ) ( ADJP ( VBN related ) ( PP ( TO to ) ( NP ( NP ( NNS areas ) ) ( SBAR ( WHADVP-2 ( WRB where ) ) ( S ( NP-SBJ-1 ( NNS deposits ) ) ( VP ( VBP are ) ( VP ( VBN received ) ) ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The transaction announced in August included about 146 million in deposits at the five outlets in California 's San Joaquin Valley """""" >>> Output: """"""","( S ( NP-SBJ ( NP-HLN ( NN The ) ( NP-HLN ( NN transaction ) ) ) ) ( VP ( VBD announced ) ( NP-TMP ( IN in ) ) ( NP-HLN ( DT August ) ) ) ( NP-SBJ ( NP-HLN ( CD 146 ) ) ( NN million ) ) ( NP-SBJ ( NP-HLN ( IN in ) ) ( NP-HLN ( NP-HLN ( NN deposits ) ) ) ( NP-SBJ ( NP-HLN ( IN at ) ) ( NP-HLN ( NP-HLN ( DT the ) ) ( NP-HLN ( NN five ) ) ) ( NP-SBJ ( NP-HLN ( NN outlets ) ) ) ( NP-SBJ ( NP-HLN ( IN in ) ) ( NP-HLN ( NP-HLN ( NNP California ) ) ) ( NP-SBJ ( NP-HLN ( NNP San ) ) ) ( NP-SB","( S ( NP-SBJ-1 ( DT The ) ( NN transaction ) ) ( S-ADV ( VP ( VBN announced ) ( PP-TMP ( IN in ) ( NP ( NNP August ) ) ) ) ) ( VP ( VBN included ) ( NP ( NP ( QP ( RB about ) ( CD 146 ) ( CD million ) ) ) ( PP ( IN in ) ( NP ( NP ( NNS deposits ) ) ( PP-LOC ( IN at ) ( NP ( NP ( DT the ) ( CD five ) ( NNS outlets ) ) ( PP-LOC ( IN in ) ( NP ( NP ( NNP California ) ( POS 's ) ) ( NNP San ) ( NNP Joaquin ) ( NNP Valley ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Terms were n't disclosed but Valley Federal had said it expected to post a modest pretax gain and to save about 2 million in operating costs annually """""" >>> Output: """"""","( S ( NP-SBJ ( NP-HLN ( NN Terms ) ) ) ( VP ( VBD were ) ( NP-HLN ( NN n't ) ) ( NP-HLN ( NN disclosed ) ) ) ( CC but ) ( S ( NP-SBJ ( NP-HLN ( NN Valley Federal ) ) ) ( VP ( VBD had ) ( VP ( VBN said ) ) ( S ( NP-SBJ ( NP-HLN ( NN it ) ) ) ( VP ( VBD expected ) ( NP-HLN ( NN to post ) ) ( NP-HLN ( NN a modest pretax gain ) ) ) ( CC and ) ( VP ( VBD to save ) ( NP-HLN ( NN about 2 million ) ) ( NP-HLN ( NN in operating costs annually ) ) ) ) ) ) ) ) ) """"""










































","( S ( S ( NP-SBJ-1 ( NNS Terms ) ) ( VP ( VBD were ) ( RB n't ) ( VP ( VBN disclosed ) ) ) ) ( CC but ) ( S ( NP-SBJ ( NNP Valley ) ( NNP Federal ) ) ( VP ( VBD had ) ( VP ( VBD said ) ( SBAR ( S ( NP-SBJ-2 ( PRP it ) ) ( VP ( VBD expected ) ( S ( VP ( VP ( TO to ) ( VP ( VB post ) ( NP ( DT a ) ( JJ modest ) ( JJ pretax ) ( NN gain ) ) ) ) ( CC and ) ( VP ( TO to ) ( VP ( VB save ) ( NP ( NP ( QP ( RB about ) ( CD 2 ) ( CD million ) ) ) ( PP ( IN in ) ( NP ( NN operating ) ( NNS costs ) ) ) ) ( ADVP-TMP ( RB annually ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Valley Federal with assets of 3.3 billion is based in Van Nuys """""" >>> Output: """"""","( S ( NP-SBJ ( NNP Valley ) ( NNP Federal ) ) ( PP-LOC ( IN with ) ( NP-LOC ( NN assets ) ( IN of ) ( CD 3.3 ) ( NN billion ) ) ) ( PP-LOC ( IN is ) ( NP-LOC ( VBN based ) ( IN in ) ( NNP Van ) ( NNP Nuys ) ) ) ) """""" ##","( S ( NP-SBJ-1 ( NP ( NNP Valley ) ( NNP Federal ) ) ( PP ( IN with ) ( NP ( NP ( NNS assets ) ) ( PP ( IN of ) ( NP ( QP ( CD 3.3 ) ( CD billion ) ) ) ) ) ) ) ( VP ( VBZ is ) ( VP ( VBN based ) ( PP-LOC-CLR ( IN in ) ( NP ( NNP Van ) ( NNP Nuys ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Imperial Corp. based in San Diego is the parent of Imperial Savings & Loan """""" >>> Output: """"""","( S ( NP-SBJ ( NNP Imperial ) ( NNP Corp. ) ) ( PP-LOC ( IN based ) ( NNP San ) ( NNP Diego ) ) ( VP ( VBD is ) ( NP-SBJ ( NNP the ) ( NNP parent ) ) ( PP-LOC ( IN of ) ( NNP Imperial ) ( NNP Savings ) ( NNP & ) ( NNP Loan ) ) ) ) """""" ##","( S ( NP-SBJ ( NP ( NNP Imperial ) ( NNP Corp. ) ) ( VP ( VBN based ) ( PP-LOC-CLR ( IN in ) ( NP ( NNP San ) ( NNP Diego ) ) ) ) ) ( VP ( VBZ is ) ( NP-PRD ( NP ( DT the ) ( NN parent ) ) ( PP ( IN of ) ( NP ( NNP Imperial ) ( NNP Savings ) ( CC & ) ( NNP Loan ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" In the first six months of the year it posted a net loss of 33.1 million """""" >>> Output: """"""","( S ( NP-SBJ ( DT In ) ( NP-TMP ( NP ( DT the ) ( NN first ) ( NN six ) ( NNS months ) ( NP ( IN of ) ( NP ( DT the ) ( NN year ) ) ) ) ) ( VP ( VBD posted ) ( NP-TMP ( NP ( DT a ) ( NN net ) ( NN loss ) ) ( NP ( NP ( CD 33.1 ) ( NN million ) ) ) ) ) ) ) """""" ##","( S ( PP-TMP ( IN In ) ( NP ( NP ( DT the ) ( JJ first ) ( CD six ) ( NNS months ) ) ( PP ( IN of ) ( NP ( DT the ) ( NN year ) ) ) ) ) ( NP-SBJ ( PRP it ) ) ( VP ( VBD posted ) ( NP ( NP ( DT a ) ( JJ net ) ( NN loss ) ) ( PP ( IN of ) ( NP ( QP ( CD 33.1 ) ( CD million ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Call it the we 're too broke to fight defense """""" >>> Output: """"""","( S ( NP-SBJ ( PRP it ) ) ( VP ( VBD call ) ( NP-DO ( NP ( DT the ) ( NP-SBJ ( NP ( PRP we ) ) ( NP-SBJ ( NP ( VBN 're ) ) ( NP-SBJ ( DT too ) ) ( NP-SBJ ( JJ broke ) ) ) ) ( NP-SBJ ( NP ( IN to ) ) ( NP-SBJ ( VB fight ) ) ) ) ) ) ) ) ( NP-SBJ ( NP ( NP ( NP ( NP ( DT the ) ( NP-SBJ ( NP ( PRP we ) ) ) ( NP-SBJ ( NP ( VBN 're ) ) ) ( NP-SBJ ( DT too ) ) ) ) ( NP-SBJ ( JJ broke ) ) ) ) ( NP-SBJ ( NP ( IN to ) ) ) ( NP-SBJ ( VB fight ) ) ) ) ) ) ) ) """"""















","( S ( VP ( VB Call ) ( S ( NP-SBJ ( PRP it ) ) ( NP-PRD ( DT the ) ( S-TTL ( NP-SBJ-1 ( PRP we ) ) ( VP ( VBP 're ) ( ADJP-PRD ( RB too ) ( JJ broke ) ( S ( VP ( TO to ) ( VP ( VB fight ) ) ) ) ) ) ) ( NN defense ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Lawyers for dozens of insolvent savings and loan associations are trying a new tack in their efforts to defuse suits filed by borrowers developers and creditors """""" >>> Output: """"""","( S ( NP-SBJ ( NP-HLN ( NN Lawyers ) ( NP-HLN ( NP-HLN ( NN dozens ) ( NP-HLN ( NN insolvent ) ( NN savings ) ) ) ( NP-HLN ( NN loan ) ( NN associations ) ) ) ( VP ( VBP are ) ( VP ( VBG trying ) ( NP-HLN ( NP-HLN ( NP-HLN ( NN a ) ( NN new ) ) ( NN tack ) ) ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN ( NP-HLN","( S ( NP-SBJ ( NP ( NNS Lawyers ) ) ( PP ( IN for ) ( NP ( NP ( NNS dozens ) ) ( PP ( IN of ) ( NP ( JJ insolvent ) ( NNS savings ) ( CC and ) ( NN loan ) ( NNS associations ) ) ) ) ) ) ( VP ( VBP are ) ( VP ( VBG trying ) ( NP ( DT a ) ( JJ new ) ( NN tack ) ) ( PP-LOC ( IN in ) ( NP ( PRP$ their ) ( NNS efforts ) ( S ( VP ( TO to ) ( VP ( VB defuse ) ( NP ( NP ( NNS suits ) ) ( VP ( VBN filed ) ( PP ( IN by ) ( NP-LGS ( NNS borrowers ) ( NNS developers ) ( CC and ) ( NNS creditors ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Though the argument may have a common-sense ring to it even the S&L lawyers concede there 's little precedent to back their position """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NP-HLN ( NN Though ) ( NN the ) ( NN argument ) ( NN may ) ( VB have ) ( NN a ) ( NN common-sense ) ( NN ring ) ( TO to ) ( NP-HLN ( NN it ) ( NP-HLN ( NP-SBJ ( NP-HLN ( NP-HLN ( NN even ) ( NN the ) ( NN S&L ) ( NN lawyers ) ) ( NN concede ) ( NP-HLN ( NP-SBJ ( NP-HLN ( NP-HLN ( NN there ) ( NN 's ) ( NN little ) ( NN precedent ) ( NN to ) ( VB back ) ( NP-HLN ( NP-SBJ ( NP-HLN ( NN their ) ( NN position ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )","( S ( SBAR-ADV ( IN Though ) ( S ( NP-SBJ ( DT the ) ( NN argument ) ) ( VP ( MD may ) ( VP ( VB have ) ( NP ( DT a ) ( NN common-sense ) ( NN ring ) ) ( PP-CLR ( TO to ) ( NP ( PRP it ) ) ) ) ) ) ) ( NP-SBJ ( RB even ) ( DT the ) ( NN S&L ) ( NNS lawyers ) ) ( VP ( VB concede ) ( SBAR ( S ( NP-SBJ ( EX there ) ) ( VP ( VBZ 's ) ( NP-PRD ( NP ( RB little ) ( JJ precedent ) ) ( SBAR ( S ( VP ( TO to ) ( VP ( VB back ) ( NP ( PRP$ their ) ( NN position ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Sunbelt foreclosed on the ranch """""" >>> Output: """"""","( S ( NP-SBJ ( NNP Sunbelt ) ) ( VP ( VBD foreclosed ) ( PP-LOC ( IN on ) ( NP-LOC ( NN the ) ( NN ranch ) ) ) ) ) """""" ##","( S ( NP-SBJ ( NNP Sunbelt ) ) ( VP ( VBD foreclosed ) ( PP-CLR ( IN on ) ( NP ( DT the ) ( NN ranch ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" If true the court wrote this contention would justify dismissal of these actions on prudential grounds """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( DT If ) ( JJ true ) ) ( VP ( VBD true ) ( NP-SBJ ( NP ( DT the ) ( NN court ) ) ( NP-SBJ ( VBD wrote ) ) ( NP-SBJ ( NP ( DT this ) ( NN contention ) ) ) ( NP-SBJ ( VBN would ) ( VBN justify ) ( NP-SBJ ( NP ( DT dismissal ) ( NN of ) ( NN these ) ( NN actions ) ) ( NP-SBJ ( NP ( IN on ) ) ( NP ( NP ( NN prudential ) ( NN grounds ) ) ) ) ) ) ) ) ) ) ) ) """"""












































































","( S-1 ( SBAR-ADV ( IN If ) ( FRAG ( ADJP ( JJ true ) ) ) ) ( PRN ( S ( NP-SBJ ( DT the ) ( NN court ) ) ( VP ( VBD wrote ) ) ) ) ( NP-SBJ ( DT this ) ( NN contention ) ) ( VP ( MD would ) ( VP ( VB justify ) ( NP ( NP ( NN dismissal ) ) ( PP ( IN of ) ( NP ( DT these ) ( NNS actions ) ) ) ) ( PP-PRP ( IN on ) ( NP ( JJ prudential ) ( NNS grounds ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" But the court said it lacked enough financial information about Sunbelt and the FSLIC and sent the cases back to federal district court in Dallas """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( DT But ) ( NP-SBJ ( NNP the ) ( NN court ) ) ) ( VP ( VBD said ) ) ) ( NP-SBJ ( NP-SBJ ( NNP it ) ) ( VP ( VBD lacked ) ( NP-SBJ ( NNP enough ) ( NP-SBJ ( NN financial ) ( NP-SBJ ( NN information ) ( NP-SBJ ( NNP about ) ( NNP Sunbelt ) ( CC and ) ( NNP the ) ( NNP FSLIC ) ) ) ) ) ) ) ) ( ADVP-TMP ( NP-SBJ ( NNP the ) ( NNP cases ) ) ( VP ( VBD sent ) ( NP-SBJ ( NNP back ) ) ( NP-SBJ ( NNP to ) ( NNP federal ) ( NNP district ) ( NNP court ) ) ( NP-SBJ ( NNP in ) ( NNP Dallas ) ) ) ) ) ) ) ) """"""












","( S ( CC But ) ( NP-SBJ ( DT the ) ( NN court ) ) ( VP ( VP ( VBD said ) ( SBAR ( S ( NP-SBJ ( PRP it ) ) ( VP ( VBD lacked ) ( NP ( NP ( RB enough ) ( JJ financial ) ( NN information ) ) ( PP ( IN about ) ( NP ( NP ( NNP Sunbelt ) ) ( CC and ) ( NP ( DT the ) ( NNP FSLIC ) ) ) ) ) ) ) ) ) ( CC and ) ( VP ( VBD sent ) ( NP ( DT the ) ( NNS cases ) ) ( ADVP-DIR ( RB back ) ( PP ( TO to ) ( NP ( NP ( JJ federal ) ( NN district ) ( NN court ) ) ( PP-LOC ( IN in ) ( NP ( NNP Dallas ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" This institution is just brain dead says Mr. Haworth a partner in the Dallas office of Andrews & Kurth a Houston law firm """""" >>> Output: """"""","( S ( NP-SBJ ( DT This ) ( NP-HLN ( NN institution ) ) ) ( VP ( VBZ is ) ( ADJP-PRD ( JJ brain ) ( JJ dead ) ) ) ( S-TPC-1 ( NP-SBJ ( NNP Mr. ) ( NNP Haworth ) ) ( VP ( VBZ says ) ) ( NP-SBJ ( NNP Mr. ) ( NNP Haworth ) ) ( NP-HLN ( NNP Mr. ) ( NNP Haworth ) ) ( NP-HLN ( NNP Mr. ) ( NNP Haworth ) ) ( NP-HLN ( NNP Mr. ) ( NNP Haworth ) ) ( NP-HLN ( NNP Mr. ) ( NNP Haworth ) ) ( NP-HLN ( NNP Mr. ) ( NNP Haworth ) ) ( NP-HLN ( NNP Mr. ) ( NNP Haworth ) ) ( NP-HLN ( NNP Mr. ) ( NNP Haworth ) ) ( NP-HLN ( NNP Mr. ) ( NNP Haw","( SINV ( S-TPC-1 ( NP-SBJ ( DT This ) ( NN institution ) ) ( VP ( VBZ is ) ( ADJP-PRD ( RB just ) ( NN brain ) ( JJ dead ) ) ) ) ( VP ( VBZ says ) ) ( NP-SBJ ( NP ( NNP Mr. ) ( NNP Haworth ) ) ( NP ( NP ( DT a ) ( NN partner ) ) ( PP-LOC ( IN in ) ( NP ( NP ( DT the ) ( NNP Dallas ) ( NN office ) ) ( PP ( IN of ) ( NP ( NP ( NNP Andrews ) ( CC & ) ( NNP Kurth ) ) ( NP ( DT a ) ( NNP Houston ) ( NN law ) ( NN firm ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" But a lawyer for Triland Investment Group the developer of Valley Ranch dismisses such arguments as a defense du jour """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ ( NP-SBJ (","( S ( CC But ) ( NP-SBJ ( NP ( DT a ) ( NN lawyer ) ) ( PP ( IN for ) ( NP ( NP ( NNP Triland ) ( NNP Investment ) ( NNP Group ) ) ( NP ( NP ( DT the ) ( NN developer ) ) ( PP ( IN of ) ( NP ( NNP Valley ) ( NNP Ranch ) ) ) ) ) ) ) ( VP ( VBZ dismisses ) ( NP ( JJ such ) ( NNS arguments ) ) ( PP-CLR ( IN as ) ( NP ( DT a ) ( NN defense ) ( FW du ) ( FW jour ) ) ) ) )"
