"input","output","label"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Profits are softer """""" >>> Output: """"""","( S ( NP-SBJ ( DT Profits ) ) ( VP ( VBD are ) ( ADJP-PRD ( VBN softer ) ) ) ) """""" ##","( S ( NP-SBJ ( NNS Profits ) ) ( VP ( VBP are ) ( ADJP-PRD ( JJR softer ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Debt burdens are heavier """""" >>> Output: """"""","( S ( NP-SBJ ( DT Debt ) ( NN burdens ) ) ( VP ( VBD are ) ( ADJP-PRD ( VBN heavier ) ) ) ) """""" ##","( S ( NP-SBJ ( NN Debt ) ( NNS burdens ) ) ( VP ( VBP are ) ( ADJP-PRD ( JJR heavier ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" But if the stock market does n't continue to plummet the beneficial effects of lower interest rates and a lower dollar may well dominate """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP But ) ) ( VP ( VBD if ) ( S-TPC-1 ( NP-SBJ ( PRP the ) ) ( NN stock ) ( NN market ) ) ( VBD does ) ( VBD n't ) ( VBD continue ) ( VBD to ) ( VBD plummet ) ) ( ADJP-PRD ( VBN beneficial ) ) ( ADJP-PRD ( VBN effects ) ) ( ADJP-PRD ( VBN lower ) ) ( ADJP-PRD ( VBN interest ) ) ( ADJP-PRD ( VBN rates ) ) ( ADJP-PRD ( VBN dollar ) ) ( ADJP-PRD ( VBN may ) ) ( ADJP-PRD ( VBN well ) ) ( ADJP-PRD ( VBN dominate ) ) ) ) """""" ##","( S ( CC But ) ( SBAR-ADV ( IN if ) ( S ( NP-SBJ-1 ( DT the ) ( NN stock ) ( NN market ) ) ( VP ( VBZ does ) ( RB n't ) ( VP ( VB continue ) ( S ( VP ( TO to ) ( VP ( VB plummet ) ) ) ) ) ) ) ) ( NP-SBJ ( NP ( DT the ) ( JJ beneficial ) ( NNS effects ) ) ( PP ( IN of ) ( NP ( NP ( JJR lower ) ( NN interest ) ( NNS rates ) ) ( CC and ) ( NP ( DT a ) ( JJR lower ) ( NN dollar ) ) ) ) ) ( VP ( MD may ) ( ADVP ( RB well ) ) ( VP ( VB dominate ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Fed officials may protest that this does n't necessarily mean a fundamental change in their interest-rate policies """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP Fed ) ) ( VP ( VBD may ) ( VBD protest ) ( VBD that ) ( NP-SBJ ( PRP this ) ) ( NP-SBJ ( PRP n't ) ) ( NP-SBJ ( PRP necessarily ) ) ( NP-SBJ ( PRP mean ) ) ( NP-SBJ ( PRP a ) ) ( NP-SBJ ( PRP fundamental ) ) ( NP-SBJ ( PRP change ) ) ( NP-SBJ ( PRP in ) ) ( NP-SBJ ( PRP their ) ) ( NP-SBJ ( PRP interest-rate ) ) ( NP-SBJ ( PRP policies ) ) ) ) ) """""" ##","( S ( NP-SBJ ( NNP Fed ) ( NNS officials ) ) ( VP ( MD may ) ( VP ( VB protest ) ( SBAR ( IN that ) ( S ( NP-SBJ ( DT this ) ) ( VP ( VBZ does ) ( RB n't ) ( ADVP ( RB necessarily ) ) ( VP ( VB mean ) ( NP ( NP ( DT a ) ( JJ fundamental ) ( NN change ) ) ( PP-LOC ( IN in ) ( NP ( PRP$ their ) ( NN interest-rate ) ( NNS policies ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" But the experience of the 1987 crash suggests the Fed is likely to bring down short-term interest rates in its effort to calm markets """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP But ) ) ( VP ( VBD suggests ) ( ADJP-PRD ( VBN the ) ( NN experience ) ( NN 1987 ) ( NN crash ) ) ) ( NP-SBJ ( PRP is ) ) ( ADVP-TMP ( RB likely ) ) ( VP ( VBD to ) ( VP ( VBD bring ) ( NN down ) ( NN short-term ) ( NN interest ) ( NN rates ) ) ( VP ( VBD in ) ( ADVP-TMP ( RB its ) ) ( NP-SBJ ( PRP effort ) ) ( VP ( VBD to ) ( VP ( VBD calm ) ( NN markets ) ) ) ) ) ) ) """""" ##","( S ( CC But ) ( NP-SBJ ( NP ( DT the ) ( NN experience ) ) ( PP ( IN of ) ( NP ( DT the ) ( CD 1987 ) ( NN crash ) ) ) ) ( VP ( VBZ suggests ) ( SBAR ( S ( NP-SBJ-1 ( DT the ) ( NNP Fed ) ) ( VP ( VBZ is ) ( ADJP-PRD ( JJ likely ) ( S ( VP ( TO to ) ( VP ( VB bring ) ( ADVP-DIR ( RP down ) ) ( NP ( JJ short-term ) ( NN interest ) ( NNS rates ) ) ( PP-LOC ( IN in ) ( NP ( PRP$ its ) ( NN effort ) ( S ( VP ( TO to ) ( VP ( VB calm ) ( NP ( NNS markets ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The dollar also began to decline Friday as the stock market 's plunge caused some investors to reassess their desire to invest in the U.S. """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( DT The ) ) ( VP ( VBD also ) ( VBD began ) ( VBD to ) ( VBD decline ) ( VBD Friday ) ( S-TPC-2 ( NP-SBJ ( DT as ) ( NP-SBJ ( DT the ) ( NN stock ) ( NN market ) ) ( NP-SBJ ( DT 's ) ( NN plunge ) ) ) ( NP-SBJ ( DT caused ) ( NN some ) ( NN investors ) ( NN to ) ( VBD reassess ) ( NN their ) ( NN desire ) ( NN to ) ( VBD invest ) ( NN in ) ( NN the ) ( NN U.S. ) ) ) ) ) ) """""" ##","( S ( NP-SBJ-2 ( DT The ) ( NN dollar ) ) ( ADVP ( RB also ) ) ( VP ( VBD began ) ( S ( VP ( TO to ) ( VP ( VB decline ) ) ) ) ( NP-TMP ( NNP Friday ) ) ( SBAR-TMP ( IN as ) ( S ( NP-SBJ ( NP ( DT the ) ( NN stock ) ( NN market ) ( POS 's ) ) ( NN plunge ) ) ( VP ( VBD caused ) ( S ( NP-SBJ ( DT some ) ( NNS investors ) ) ( VP ( TO to ) ( VP ( VB reassess ) ( NP ( PRP$ their ) ( NN desire ) ( S ( VP ( TO to ) ( VP ( VB invest ) ( PP-CLR ( IN in ) ( NP ( DT the ) ( NNP U.S. ) ) ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The market drop has now apparently convinced foreign investors that the Treasury was right about the overpriced dollar """""" >>> Output: """"""","( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD drop ) ( NP-SBJ ( DT has ) ( NN now ) ( ADJP-PRD ( JJ apparently ) ( NN convinced ) ( NN foreign ) ( NN investors ) ( NN that ) ( NN the ) ( NN Treasury ) ( NN was ) ( NN right ) ( NN about ) ( NN the ) ( NN overpriced ) ( NN dollar ) ) ) ) ) """""" ##","( S ( NP-SBJ ( DT The ) ( NN market ) ( NN drop ) ) ( VP ( VBZ has ) ( ADVP-TMP ( RB now ) ) ( ADVP ( RB apparently ) ) ( VP ( VBN convinced ) ( NP ( JJ foreign ) ( NNS investors ) ) ( SBAR ( IN that ) ( S ( NP-SBJ ( DT the ) ( NNP Treasury ) ) ( VP ( VBD was ) ( ADJP-PRD ( JJ right ) ) ( PP ( IN about ) ( NP ( DT the ) ( JJ overpriced ) ( NN dollar ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" A modest drop in the dollar only a modest one mind you would be welcomed by the U.S. """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP A ) ) ( VP ( VBD drop ) ( ADJP-PRD ( JJ modest ) ) ) ) ( NP-SBJ ( PRP in ) ( NN the ) ( NN dollar ) ) ( ADVP-TMP ( RB only ) ( ADJP-PRD ( JJ modest ) ) ) ( ADVP-TMP ( RB mind ) ( ADJP-PRD ( JJ you ) ) ) ( VP ( VBD would ) ( ADJP-PRD ( JJ be ) ( NN welcomed ) ) ) ( NP-SBJ ( PRP by ) ( NN the ) ( NN U.S. ) ) ) """""" ##","( S ( NP-SBJ-1 ( NP ( DT A ) ( JJ modest ) ( NN drop ) ) ( PP-LOC ( IN in ) ( NP ( DT the ) ( NN dollar ) ) ) ( PRN ( S ( FRAG ( NP ( RB only ) ( DT a ) ( JJ modest ) ( CD one ) ) ) ( VP ( VB mind ) ( NP ( PRP you ) ) ) ) ) ) ( VP ( MD would ) ( VP ( VB be ) ( VP ( VBN welcomed ) ( PP ( IN by ) ( NP-LGS ( DT the ) ( NNP U.S. ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Another big difference between 1987 and 1989 is n't so comforting """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP Another ) ) ( VP ( VBD is ) ( VBN n't ) ( VBD so ) ( VBD comforting ) ) ) ( NP-SBJ ( PRP big ) ( NN difference ) ) ( NP-SBJ ( PRP between ) ( NN 1987 ) ( NN 1989 ) ) ) """""" ##","( S ( NP-SBJ ( NP ( DT Another ) ( JJ big ) ( NN difference ) ) ( PP ( IN between ) ( NP ( CD 1987 ) ( CC and ) ( CD 1989 ) ) ) ) ( VP ( VBZ is ) ( RB n't ) ( ADJP-PRD ( RB so ) ( JJ comforting ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" In the third quarter of 1987 the economy spurted at an inflation-adjusted annual rate of 5.3 % """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( JJ In ) ) ( NP-SBJ ( JJ the ) ) ( NP-SBJ ( JJ third ) ) ( NP-SBJ ( JJ quarter ) ) ( NP-SBJ ( JJ of ) ) ( NP-SBJ ( JJ 1987 ) ) ) ( NP-SBJ ( JJ the ) ) ( NP-SBJ ( JJ economy ) ) ( NP-SBJ ( JJ spurted ) ) ( NP-SBJ ( JJ at ) ) ( NP-SBJ ( JJ an ) ) ( NP-SBJ ( JJ inflation-adjusted ) ) ( NP-SBJ ( JJ annual ) ) ( NP-SBJ ( JJ rate ) ) ( NP-SBJ ( JJ of ) ) ( NP-SBJ ( JJ 5.3 ) ) ( NP-SBJ ( JJ % ) ) ) """""" ##","( S ( PP-TMP ( IN In ) ( NP ( NP ( DT the ) ( JJ third ) ( NN quarter ) ) ( PP ( IN of ) ( NP ( CD 1987 ) ) ) ) ) ( NP-SBJ ( DT the ) ( NN economy ) ) ( VP ( VBD spurted ) ( PP ( IN at ) ( NP ( NP ( DT an ) ( JJ inflation-adjusted ) ( JJ annual ) ( NN rate ) ) ( PP ( IN of ) ( NP ( CD 5.3 ) ( NN % ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The consensus among economists is that it grew a much more sluggish 2.3 % in the third quarter of 1989 which ended two weeks ago """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP The ) ) ( VP ( VBD consensus ) ( NN among ) ( NN economists ) ) ) ( NP-SBJ ( PRP is ) ) ( ADJP-PRD ( JJ that ) ( NN it ) ( NN grew ) ( JJ a ) ( NN more ) ( JJ sluggish ) ( JJ 2.3 ) ( NN % ) ( NN in ) ( NN the ) ( NN third ) ( NN quarter ) ( NN of ) ( NN 1989 ) ( NN which ) ( NN ended ) ( NN two ) ( NN weeks ) ( NN ago ) ) ) """""" ##","( S ( NP-SBJ ( NP ( DT The ) ( NN consensus ) ) ( PP-LOC ( IN among ) ( NP ( NNS economists ) ) ) ) ( VP ( VBZ is ) ( SBAR-PRD ( IN that ) ( S ( NP-SBJ ( PRP it ) ) ( VP ( VBD grew ) ( NP-EXT ( DT a ) ( ADJP ( RB much ) ( RBR more ) ( JJ sluggish ) ) ( CD 2.3 ) ( NN % ) ) ( PP-TMP ( IN in ) ( NP ( NP ( NP ( DT the ) ( JJ third ) ( NN quarter ) ) ( PP ( IN of ) ( NP ( CD 1989 ) ) ) ) ( SBAR ( WHNP-1 ( WDT which ) ) ( S ( VP ( VBD ended ) ( ADVP-TMP ( NP ( CD two ) ( NNS weeks ) ) ( RB ago ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" A lot of pent-up demand is gone """""" >>> Output: """"""","( S ( NP-SBJ ( DT A ) ( NN lot ) ) ( VP ( VBD is ) ( ADJP-PRD ( VBN gone ) ) ) ) """""" ##","( S ( NP-SBJ ( NP ( DT A ) ( NN lot ) ) ( PP ( IN of ) ( NP ( JJ pent-up ) ( NN demand ) ) ) ) ( VP ( VBZ is ) ( VP ( VBN gone ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" That was offset by strength elsewhere """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP That ) ) ( VP ( VBD was ) ( ADJP-PRD ( VBN offset ) ) ) ) ( NP-SBJ ( PRP by ) ) ( NP-SBJ ( PRP strength ) ) ( ADVP-TMP ( RB elsewhere ) ) ) """""" ##","( S ( NP-SBJ-1 ( DT That ) ) ( VP ( VBD was ) ( VP ( VBN offset ) ( PP ( IN by ) ( NP-LGS ( NP ( NN strength ) ) ( ADVP-LOC ( RB elsewhere ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The effects were much less severe and less prolonged than some had feared or expected """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP The ) ) ( VP ( VBD effects ) ( ADJP-PRD ( VBN were ) ( ADJP-PRD ( VBN much ) ( ADJP-PRD ( VBN less ) ( ADJP-PRD ( VBN severe ) ) ) ( ADJP-PRD ( VBN prolonged ) ) ) ) ) ( ADVP-TMP ( RB some ) ) ( ADVP-TMP ( RB had ) ) ( ADVP-TMP ( RB feared ) ) ( ADVP-TMP ( RB expected ) ) ) ) """""" ##","( S ( NP-SBJ ( DT The ) ( NNS effects ) ) ( VP ( VBD were ) ( ADJP-PRD ( ADJP ( ADJP ( ADVP ( RB much ) ( RBR less ) ) ( JJ severe ) ) ( CC and ) ( ADJP ( RBR less ) ( JJ prolonged ) ) ) ( SBAR ( IN than ) ( S ( NP-SBJ ( DT some ) ) ( VP ( VBD had ) ( VP ( VBN feared ) ( CC or ) ( VBN expected ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" What 's more the corporate borrowing binge has n't abated in the past two years """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP What ) ) ( VP ( VBD 's ) ( ADJP-PRD ( JJ more ) ) ) ) ( NP-SBJ ( PRP the ) ) ( ADVP-TMP ( RB corporate ) ) ( NP-SBJ ( PRP borrowing ) ) ( ADVP-TMP ( RB binge ) ) ( NP-SBJ ( PRP has ) ) ( VP ( VBD n't ) ( ADJP-PRD ( JJ abated ) ) ) ( NP-SBJ ( PRP in ) ) ( ADVP-TMP ( RB the ) ) ( NP-SBJ ( PRP past ) ) ( ADVP-TMP ( RB two ) ) ( NP-SBJ ( PRP years ) ) ) """""" ##","( S ( SBAR-ADV ( WHNP-1 ( WP What ) ) ( S ( VP ( VBZ 's ) ( NP-PRD ( JJR more ) ) ) ) ) ( NP-SBJ ( DT the ) ( JJ corporate ) ( NN borrowing ) ( NN binge ) ) ( VP ( VBZ has ) ( RB n't ) ( VP ( VBN abated ) ( PP-TMP ( IN in ) ( NP ( DT the ) ( JJ past ) ( CD two ) ( NNS years ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" We 've had two more years of significant accumulation of debt just at the time when earnings are being squeezed Mr. Chimerine notes """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP We ) ) ( VP ( VBD had ) ( ADJP-PRD ( VBN two ) ( NN more ) ( NN years ) ( NN of ) ( NN significant ) ( JJ accumulation ) ( NN of ) ( NN debt ) ( JJ just ) ( ADVP-TMP ( RB at ) ( WP the ) ( NP-SBJ ( PRP time ) ( NN when ) ( NN earnings ) ( NN are ) ( VBN being ) ( JJ squeezed ) ) ) ) ) ( NP-SBJ ( PRP Mr. ) ( NN Chimerine ) ( NN notes ) ) ) ) """""" ##","( S ( S-TPC-2 ( NP-SBJ ( PRP We ) ) ( VP ( VBP 've ) ( VP ( VBN had ) ( NP ( NP ( CD two ) ( JJR more ) ( NNS years ) ) ( PP ( IN of ) ( NP ( NP ( JJ significant ) ( NN accumulation ) ) ( PP ( IN of ) ( NP ( NN debt ) ) ) ) ) ) ( PP-TMP ( ADVP ( RB just ) ) ( IN at ) ( NP ( NP ( DT the ) ( NN time ) ) ( SBAR ( WHADVP-3 ( WRB when ) ) ( S ( NP-SBJ-1 ( NNS earnings ) ) ( VP ( VBP are ) ( VP ( VBG being ) ( VP ( VBN squeezed ) ) ) ) ) ) ) ) ) ) ) ( NP-SBJ ( NNP Mr. ) ( NNP Chimerine ) ) ( VP ( VBZ notes ) ) )"
