"input","output","label"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" But HOFI 's first offer would have given Ideal 's other shareholders about 10 % of the combined company """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN But ) ) ( VP ( VBD HOFI ) ( NN 's ) ( NN first ) ( NN offer ) ) ) ( NP-SBJ ( NN would ) ( NN have ) ( NN given ) ( NN Ideal ) ( NN 's ) ( NN other ) ( NN shareholders ) ) ( NN about ) ( NN 10 ) ( NN % ) ( NN of ) ( NN the ) ( NN combined ) ( NN company ) ) """""" ##","( S ( CC But ) ( NP-SBJ ( NP ( NNP HOFI ) ( POS 's ) ) ( JJ first ) ( NN offer ) ) ( VP ( MD would ) ( VP ( VB have ) ( VP ( VBN given ) ( NP ( NP ( NNP Ideal ) ( POS 's ) ) ( JJ other ) ( NNS shareholders ) ) ( NP ( NP ( QP ( RB about ) ( CD 10 ) ) ( NN % ) ) ( PP ( IN of ) ( NP ( DT the ) ( JJ combined ) ( NN company ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Ideal 's directors rejected that offer although they said they endorsed the merger proposal """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Ideal ) ) ( VP ( VBD rejected ) ( ADVP-TMP ( RB that ) ) ( ADVP-TMP ( RB offer ) ) ) ) ( S ( S-TPC-1 ( NP-SBJ ( NN directors ) ) ( VP ( VBD endorsed ) ( ADVP-TMP ( RB the ) ) ( ADVP-TMP ( RB merger ) ) ) ) ) ( NP-SBJ ( NN proposal ) ) ) """""" ##","( S ( NP-SBJ ( NP ( NNP Ideal ) ( POS 's ) ) ( NNS directors ) ) ( VP ( VBD rejected ) ( NP ( DT that ) ( NN offer ) ) ( SBAR-ADV ( IN although ) ( S ( NP-SBJ ( PRP they ) ) ( VP ( VBD said ) ( SBAR ( S ( NP-SBJ ( PRP they ) ) ( VP ( VBD endorsed ) ( NP ( DT the ) ( NN merger ) ( NN proposal ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Under the agreement HOFI will own 87.2 % of the combined company """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN HOFI ) ) ( VP ( VBD will ) ( ADVP-TMP ( RB own ) ) ) ) ( NP-SBJ ( NN the ) ( NN agreement ) ) ( NP-SBJ ( NN the ) ( NN combined ) ) ( NP-SBJ ( NN company ) ) ) """""" ##","( S ( PP-LOC ( IN Under ) ( NP ( DT the ) ( NN agreement ) ) ) ( NP-SBJ ( NNP HOFI ) ) ( VP ( MD will ) ( VP ( VB own ) ( NP ( NP ( CD 87.2 ) ( NN % ) ) ( PP ( IN of ) ( NP ( DT the ) ( JJ combined ) ( NN company ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Ideal 's current operations will represent about 39.2 % of the combined company """""" >>> Output: """"""","( S ( NP-SBJ ( NN Ideal ) ) ( VP ( VBD 's ) ( NN current ) ( NN operations ) ) ( ADVP-TMP ( RB will ) ) ( ADVP-TMP ( RB represent ) ) ( ADVP-TMP ( RB about ) ) ( NN 39.2 ) ( NN % ) ( NN of ) ( NN the ) ( NN combined ) ( NN company ) ) """""" ##","( S ( NP-SBJ ( NP ( NNP Ideal ) ( POS 's ) ) ( JJ current ) ( NNS operations ) ) ( VP ( MD will ) ( VP ( VB represent ) ( NP ( NP ( QP ( RB about ) ( CD 39.2 ) ) ( NN % ) ) ( PP ( IN of ) ( NP ( DT the ) ( JJ combined ) ( NN company ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The transaction is subject to a definitive agreement and approval by Ideal shareholders """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN The ) ) ( VP ( VBD transaction ) ) ) ( ADVP-TMP ( RB is ) ) ( ADJP-PRD ( JJ subject ) ) ( ADVP-TMP ( RB to ) ) ( ADVP-TMP ( RB a ) ) ( ADVP-TMP ( RB definitive ) ) ( ADVP-TMP ( RB agreement ) ) ) """""" ##","( S ( NP-SBJ ( DT The ) ( NN transaction ) ) ( VP ( VBZ is ) ( ADJP-PRD ( JJ subject ) ( PP ( TO to ) ( NP ( NP ( DT a ) ( JJ definitive ) ( NN agreement ) ( CC and ) ( NN approval ) ) ( PP ( IN by ) ( NP ( NNP Ideal ) ( NNS shareholders ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Ideal said it expects to complete the transaction early next year """""" >>> Output: """"""","( S ( NP-SBJ ( NN Ideal ) ) ( VP ( VBD said ) ( S-TPC-1 ( NP-SBJ ( NN it ) ) ( VP ( VBD expects ) ( ADVP-TMP ( RB to ) ) ( VP ( VBD complete ) ( S-TPC-1 ( NP-SBJ ( NN the ) ( NN transaction ) ) ) ) ) ) ) ) """""" ##","( S ( NP-SBJ ( NNP Ideal ) ) ( VP ( VBD said ) ( SBAR ( S ( NP-SBJ-1 ( PRP it ) ) ( VP ( VBZ expects ) ( S ( VP ( TO to ) ( VP ( VB complete ) ( NP ( DT the ) ( NN transaction ) ) ( NP-TMP ( RB early ) ( JJ next ) ( NN year ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Citing a payment from a supplier and strong sales of certain data-storage products Maxtor Corp. said earnings and revenue jumped in its second quarter ended Sept. 24 """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Citing ) ( NN a ) ( NN payment ) ( NN from ) ( NN a ) ( NN supplier ) ( NN and ) ( NN strong ) ( NN sales ) ( NN of ) ( NN certain ) ( NN data-storage ) ( NN products ) ) ) ( NP-SBJ ( NN Maxtor ) ( NN Corp. ) ) ) """""" ##","( S ( S-ADV ( VP ( VBG Citing ) ( NP ( NP ( NP ( DT a ) ( NN payment ) ) ( PP ( IN from ) ( NP ( DT a ) ( NN supplier ) ) ) ) ( CC and ) ( NP ( NP ( JJ strong ) ( NNS sales ) ) ( PP ( IN of ) ( NP ( JJ certain ) ( JJ data-storage ) ( NNS products ) ) ) ) ) ) ) ( NP-SBJ-1 ( NNP Maxtor ) ( NNP Corp. ) ) ( VP ( VBD said ) ( SBAR ( S ( NP-SBJ ( NNS earnings ) ( CC and ) ( NN revenue ) ) ( VP ( VBD jumped ) ( PP-TMP ( IN in ) ( NP ( NP ( PRP$ its ) ( JJ second ) ( NN quarter ) ) ( VP ( VBN ended ) ( NP-TMP ( NNP Sept. ) ( CD 24 ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Revenue soared to 117 million from 81.5 million """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Revenue ) ) ( VP ( VBD soared ) ( ADVP-TMP ( JJ 117 ) ) ( NN million ) ) ) ( NP-SBJ ( NN from ) ( NN 81.5 ) ( NN million ) ) ) """""" ##","( S ( NP-SBJ ( NN Revenue ) ) ( VP ( VBD soared ) ( PP-DIR ( TO to ) ( NP ( QP ( CD 117 ) ( CD million ) ) ) ) ( PP-DIR ( IN from ) ( NP ( QP ( CD 81.5 ) ( CD million ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Maxtor said effects from discontinuing the line may have a positive effect on future earnings and revenue """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Maxtor ) ) ( VP ( VBD said ) ) ) ( ADVP-TMP ( RB effects ) ) ( ADVP-TMP ( RB from ) ) ( ADVP-TMP ( RB discontinuing ) ) ( ADVP-TMP ( RB the ) ) ( ADVP-TMP ( RB line ) ) ) """""" ##","( S ( NP-SBJ ( NNP Maxtor ) ) ( VP ( VBD said ) ( SBAR ( S ( NP-SBJ ( NP ( NNS effects ) ) ( PP ( IN from ) ( S-NOM ( VP ( VBG discontinuing ) ( NP ( DT the ) ( NN line ) ) ) ) ) ) ( VP ( MD may ) ( VP ( VB have ) ( NP ( NP ( DT a ) ( JJ positive ) ( NN effect ) ) ( PP ( IN on ) ( NP ( JJ future ) ( NNS earnings ) ( CC and ) ( NN revenue ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" A spokeswoman would n't elaborate but the company said the discontinued product has never been a major source of revenue or profit """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( PRP A ) ) ( VP ( VBD would ) ( ADVP-TMP ( RB n't ) ) ( ADVP-TMP ( RB elaborate ) ) ) ) ( NP-SBJ ( PRP the ) ) ( NP-SBJ ( NN company ) ) ( VP ( VBD said ) ) ) """""" ##","( S ( S ( NP-SBJ ( DT A ) ( NN spokeswoman ) ) ( VP ( MD would ) ( RB n't ) ( VP ( VB elaborate ) ) ) ) ( CC but ) ( S ( NP-SBJ ( DT the ) ( NN company ) ) ( VP ( VBD said ) ( SBAR ( S ( NP-SBJ ( DT the ) ( VBN discontinued ) ( NN product ) ) ( VP ( VBZ has ) ( ADVP-TMP ( RB never ) ) ( VP ( VBN been ) ( NP-PRD ( NP ( DT a ) ( JJ major ) ( NN source ) ) ( PP ( IN of ) ( NP ( NN revenue ) ( CC or ) ( NN profit ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Operationally Maxtor benefited from robust sales of products that store data for high-end personal computers and computer workstations """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Operationally ) ) ( VP ( VBD benefited ) ( ADVP-TMP ( RB from ) ) ) ( ADVP-TMP ( RB robust ) ) ) ( ADVP-TMP ( RB sales ) ) ( ADVP-TMP ( RB of ) ) ( NP-SBJ ( NN products ) ) ( ADVP-TMP ( RB that ) ) ( ADVP-TMP ( RB store ) ) ( ADVP-TMP ( RB data ) ) ( ADVP-TMP ( RB for ) ) ( ADVP-TMP ( RB high-end ) ) ( ADVP-TMP ( RB personal ) ) ( ADVP-TMP ( RB computers ) ) ( ADVP-TMP ( RB and ) ) ( ADVP-TMP ( RB computer ) ) ( ADVP-TMP ( RB workstations ) ) ) """""" ##","( S ( ADVP ( RB Operationally ) ) ( NP-SBJ ( NNP Maxtor ) ) ( VP ( VBD benefited ) ( PP-CLR ( IN from ) ( NP ( NP ( JJ robust ) ( NNS sales ) ) ( PP ( IN of ) ( NP ( NP ( NNS products ) ) ( SBAR ( WHNP-1 ( WDT that ) ) ( S ( VP ( VBP store ) ( NP ( NNS data ) ) ( PP-BNF ( IN for ) ( NP ( NP ( JJ high-end ) ( JJ personal ) ( NNS computers ) ) ( CC and ) ( NP ( NN computer ) ( NNS workstations ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" In the fiscal first half net was 7 million or 34 cents a share up from the year-earlier 3.1 million or 15 cents a share """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN In ) ) ( NP-SBJ ( NN the ) ( NN fiscal ) ( NN first ) ( NN half ) ) ) ( NP-SBJ ( NN net ) ) ) """""" ##","( S ( PP-TMP ( IN In ) ( NP ( DT the ) ( JJ fiscal ) ( JJ first ) ( NN half ) ) ) ( NP-SBJ ( NN net ) ) ( VP ( VBD was ) ( NP-PRD ( NP ( QP ( CD 7 ) ( CD million ) ) ) ( CC or ) ( NP ( NP ( CD 34 ) ( NNS cents ) ) ( NP-ADV ( DT a ) ( NN share ) ) ) ) ( ADVP ( RB up ) ( PP ( IN from ) ( NP ( NP ( DT the ) ( JJ year-earlier ) ( QP ( CD 3.1 ) ( CD million ) ) ) ( CC or ) ( NP ( NP ( CD 15 ) ( NNS cents ) ) ( NP-ADV ( DT a ) ( NN share ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Revenue rose to 225.5 million from 161.8 million """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN Revenue ) ) ( VP ( VBD rose ) ( ADVP-TMP ( RB to ) ) ( NN 225.5 ) ) ) ( NP-SBJ ( NN million ) ) ( VP ( VBD from ) ( NN 161.8 ) ) ) """""" ##","( S ( NP-SBJ ( NN Revenue ) ) ( VP ( VBD rose ) ( PP-DIR ( TO to ) ( NP ( QP ( CD 225.5 ) ( CD million ) ) ) ) ( PP-DIR ( IN from ) ( NP ( QP ( CD 161.8 ) ( CD million ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" Valley Federal Savings & Loan Association said Imperial Corp. of America withdrew from regulators its application to buy five Valley Federal branches leaving the transaction in limbo """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NNP Valley ) ( NNP Federal ) ( NN Savings ) ( NN and ) ( NN Loan ) ( NN Association ) ) ) ( S ( S-TPC-1 ( NP-SBJ ( NNP Imperial ) ( NN Corp. ) ( NN of ) ( NNP America ) ) ) ) ( ADVP-TMP ( RB said ) ) ( S ( S-TPC-1 ( NP-SBJ ( NNP Valley ) ( NNP Federal ) ( NN Savings ) ( NN and ) ( NN Loan ) ( NN Association ) ) ) ) ( ADVP-TMP ( RB said ) ) ( S ( S-TPC-1 ( NP-SBJ ( NNP Imperial ) ( NN Corp. ) ( NN of ) ( NNP America ) ) ) ) ( ADVP-TMP ( RB said ) ) ( S ( S-TPC-1 ( NP-SBJ ( NNP Valley ) ( NNP Federal ) ( NN Savings ) ( NN and ) ( NN Loan","( S ( NP-SBJ ( NNP Valley ) ( NNP Federal ) ( NNP Savings ) ( CC & ) ( NNP Loan ) ( NNP Association ) ) ( VP ( VBD said ) ( SBAR ( S ( NP-SBJ-1 ( NP ( NNP Imperial ) ( NNP Corp. ) ) ( PP ( IN of ) ( NP ( NNP America ) ) ) ) ( VP ( VBD withdrew ) ( PP-CLR ( IN from ) ( NP ( NNS regulators ) ) ) ( NP ( PRP$ its ) ( NN application ) ( S ( VP ( TO to ) ( VP ( VB buy ) ( NP ( CD five ) ( NNP Valley ) ( NNP Federal ) ( NNS branches ) ) ) ) ) ) ( S-ADV ( VP ( VBG leaving ) ( NP ( DT the ) ( NN transaction ) ) ( PP-LOC-CLR ( IN in ) ( NP ( NN limbo ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The Community Reinvestment Act requires savings and loan associations to lend money in amounts related to areas where deposits are received """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN The ) ( NN Community ) ( NN Reinvestment ) ( NN Act ) ) ) ( VP ( VBZ requires ) ( NP ( NN savings ) ( NN and ) ( NN loan ) ( NN associations ) ) ( VP ( VBZ to ) ( VP ( VBP lend ) ( NN money ) ) ) ) ) """""" ##","( S ( NP-SBJ ( DT The ) ( NNP Community ) ( NNP Reinvestment ) ( NNP Act ) ) ( VP ( VBZ requires ) ( S ( NP-SBJ ( NNS savings ) ( CC and ) ( NN loan ) ( NNS associations ) ) ( VP ( TO to ) ( VP ( VB lend ) ( NP ( NN money ) ) ( PP ( IN in ) ( NP ( NP ( NNS amounts ) ) ( ADJP ( VBN related ) ( PP ( TO to ) ( NP ( NP ( NNS areas ) ) ( SBAR ( WHADVP-2 ( WRB where ) ) ( S ( NP-SBJ-1 ( NNS deposits ) ) ( VP ( VBP are ) ( VP ( VBN received ) ) ) ) ) ) ) ) ) ) ) ) ) ) )"
"

Perform constituency parsing on the provided sentences in accordance with the Penn TreeBank annotation guidelines.
Input: """""" Ad Notes """""" >>> Output: """""" ( NP-HLN ( NN Ad ) ( NNS Notes ) ) """""" ##
Input: """""" The market crumbled """""" >>> Output: """""" ( S ( NP-SBJ ( DT The ) ( NN market ) ) ( VP ( VBD crumbled ) ) ) """""" ##
Input: """""" I felt betrayed he later said. """""" >>> Output: """""" ( S ( S-TPC-1 ( NP-SBJ ( PRP I ) ) ( VP ( VBD felt ) ( ADJP-PRD ( VBN betrayed ) ) ) ) ( NP-SBJ ( PRP he ) ) ( ADVP-TMP ( RB later ) ) ( VP ( VBD said ) ) ) """""" ##
Input: """""" The transaction announced in August included about 146 million in deposits at the five outlets in California 's San Joaquin Valley """""" >>> Output: """"""","( S ( S-TPC-1 ( NP-SBJ ( NN The ) ( NN transaction ) ) ( ADVP-TMP ( RB announced ) ) ) ( ADVP-TMP ( RB in ) ) ( NN August ) ) """""" ##","( S ( NP-SBJ-1 ( DT The ) ( NN transaction ) ) ( S-ADV ( VP ( VBN announced ) ( PP-TMP ( IN in ) ( NP ( NNP August ) ) ) ) ) ( VP ( VBN included ) ( NP ( NP ( QP ( RB about ) ( CD 146 ) ( CD million ) ) ) ( PP ( IN in ) ( NP ( NP ( NNS deposits ) ) ( PP-LOC ( IN at ) ( NP ( NP ( DT the ) ( CD five ) ( NNS outlets ) ) ( PP-LOC ( IN in ) ( NP ( NP ( NNP California ) ( POS 's ) ) ( NNP San ) ( NNP Joaquin ) ( NNP Valley ) ) ) ) ) ) ) ) ) )"
